거래일,연료원,거래시간,전력거래량(MWh)
2023-11-02,바이오매스,1,820
2023-11-02,바이오매스,2,819
2023-11-02,바이오매스,3,821
2023-11-02,바이오매스,4,818
2023-11-02,바이오매스,5,819
2023-11-02,바이오매스,6,817
2023-11-02,바이오매스,7,816
2023-11-02,바이오매스,8,817
2023-11-02,바이오매스,9,817
2023-11-02,바이오매스,10,818
2023-11-02,바이오매스,11,816
2023-11-02,바이오매스,12,818
2023-11-02,바이오매스,13,814
2023-11-02,바이오매스,14,816
2023-11-02,바이오매스,15,815
2023-11-02,바이오매스,16,810
2023-11-02,바이오매스,17,815
2023-11-02,바이오매스,18,814
2023-11-02,바이오매스,19,816
2023-11-02,바이오매스,20,818
2023-11-02,바이오매스,21,817
2023-11-02,바이오매스,22,812
2023-11-02,바이오매스,23,817
2023-11-02,바이오매스,24,819
2023-11-02,IGCC,1,264
2023-11-02,IGCC,2,263
2023-11-02,IGCC,3,261
2023-11-02,IGCC,4,263
2023-11-02,IGCC,5,263
2023-11-02,IGCC,6,262
2023-11-02,IGCC,7,261
2023-11-02,IGCC,8,262
2023-11-02,IGCC,9,264
2023-11-02,IGCC,10,265
2023-11-02,IGCC,11,265
2023-11-02,IGCC,12,266
2023-11-02,IGCC,13,268
2023-11-02,IGCC,14,268
2023-11-02,IGCC,15,266
2023-11-02,IGCC,16,265
2023-11-02,IGCC,17,264
2023-11-02,IGCC,18,263
2023-11-02,IGCC,19,262
2023-11-02,IGCC,20,262
2023-11-02,IGCC,21,263
2023-11-02,IGCC,22,262
2023-11-02,IGCC,23,262
2023-11-02,IGCC,24,262
2023-11-02,바이오중유,1,205
2023-11-02,바이오중유,2,205
2023-11-02,바이오중유,3,205
2023-11-02,바이오중유,4,205
2023-11-02,바이오중유,5,205
2023-11-02,바이오중유,6,205
2023-11-02,바이오중유,7,205
2023-11-02,바이오중유,8,205
2023-11-02,바이오중유,9,205
2023-11-02,바이오중유,10,190
2023-11-02,바이오중유,11,132
2023-11-02,바이오중유,12,132
2023-11-02,바이오중유,13,132
2023-11-02,바이오중유,14,132
2023-11-02,바이오중유,15,134
2023-11-02,바이오중유,16,181
2023-11-02,바이오중유,17,204
2023-11-02,바이오중유,18,205
2023-11-02,바이오중유,19,205
2023-11-02,바이오중유,20,205
2023-11-02,바이오중유,21,205
2023-11-02,바이오중유,22,205
2023-11-02,바이오중유,23,206
2023-11-02,바이오중유,24,206
2023-11-02,바이오기타,1,2
2023-11-02,바이오기타,2,2
2023-11-02,바이오기타,3,2
2023-11-02,바이오기타,4,2
2023-11-02,바이오기타,5,2
2023-11-02,바이오기타,6,3
2023-11-02,바이오기타,7,3
2023-11-02,바이오기타,8,3
2023-11-02,바이오기타,9,3
2023-11-02,바이오기타,10,3
2023-11-02,바이오기타,11,2
2023-11-02,바이오기타,12,1
2023-11-02,바이오기타,13,1
2023-11-02,바이오기타,14,2
2023-11-02,바이오기타,15,2
2023-11-02,바이오기타,16,1
2023-11-02,바이오기타,17,2
2023-11-02,바이오기타,18,2
2023-11-02,바이오기타,19,2
2023-11-02,바이오기타,20,2
2023-11-02,바이오기타,21,2
2023-11-02,바이오기타,22,3
2023-11-02,바이오기타,23,3
2023-11-02,바이오기타,24,3
2023-11-02,기타,1,16
2023-11-02,기타,2,16
2023-11-02,기타,3,17
2023-11-02,기타,4,17
2023-11-02,기타,5,17
2023-11-02,기타,6,17
2023-11-02,기타,7,17
2023-11-02,기타,8,17
2023-11-02,기타,9,16
2023-11-02,기타,10,16
2023-11-02,기타,11,16
2023-11-02,기타,12,16
2023-11-02,기타,13,16
2023-11-02,기타,14,16
2023-11-02,기타,15,17
2023-11-02,기타,16,16
2023-11-02,기타,17,17
2023-11-02,기타,18,16
2023-11-02,기타,19,17
2023-11-02,기타,20,17
2023-11-02,기타,21,17
2023-11-02,기타,22,17
2023-11-02,기타,23,17
2023-11-02,기타,24,17
2023-11-03,원자력,1,20895
2023-11-03,원자력,2,20895
2023-11-03,원자력,3,20897
2023-11-03,원자력,4,20897
2023-11-03,원자력,5,20893
2023-11-03,원자력,6,20891
2023-11-03,원자력,7,20890
2023-11-03,원자력,8,20891
2023-11-03,원자력,9,20889
2023-11-03,원자력,10,20890
2023-11-03,원자력,11,20889
2023-11-03,원자력,12,20890
2023-11-03,원자력,13,20887
2023-11-03,원자력,14,20886
2023-11-03,원자력,15,20886
2023-11-03,원자력,16,20882
2023-11-03,원자력,17,20878
2023-11-03,원자력,18,20877
2023-11-03,원자력,19,20877
2023-11-03,원자력,20,20884
2023-11-03,원자력,21,20885
2023-11-03,원자력,22,20887
2023-11-03,원자력,23,20890
2023-11-03,원자력,24,20891
2023-11-03,유연탄,1,19134
2023-11-03,유연탄,2,19087
2023-11-03,유연탄,3,18612
2023-11-03,유연탄,4,18502
2023-11-03,유연탄,5,18562
2023-11-03,유연탄,6,18802
2023-11-03,유연탄,7,18395
2023-11-03,유연탄,8,18294
2023-11-03,유연탄,9,18488
2023-11-03,유연탄,10,17816
2023-11-03,유연탄,11,17259
2023-11-03,유연탄,12,17244
2023-11-03,유연탄,13,16705
2023-11-03,유연탄,14,17674
2023-11-03,유연탄,15,18566
2023-11-03,유연탄,16,19279
2023-11-03,유연탄,17,19399
2023-11-03,유연탄,18,19350
2023-11-03,유연탄,19,18869
2023-11-03,유연탄,20,18423
2023-11-03,유연탄,21,18285
2023-11-03,유연탄,22,19368
2023-11-03,유연탄,23,19464
2023-11-03,유연탄,24,19594
2023-11-03,무연탄,1,167
2023-11-03,무연탄,2,167
2023-11-03,무연탄,3,167
2023-11-03,무연탄,4,158
2023-11-03,무연탄,5,157
2023-11-03,무연탄,6,156
2023-11-03,무연탄,7,156
2023-11-03,무연탄,8,155
2023-11-03,무연탄,9,152
2023-11-03,무연탄,10,151
2023-11-03,무연탄,11,157
2023-11-03,무연탄,12,168
2023-11-03,무연탄,13,169
2023-11-03,무연탄,14,160
2023-11-03,무연탄,15,156
2023-11-03,무연탄,16,157
2023-11-03,무연탄,17,166
2023-11-03,무연탄,18,168
2023-11-03,무연탄,19,162
2023-11-03,무연탄,20,161
2023-11-03,무연탄,21,163
2023-11-03,무연탄,22,162
2023-11-03,무연탄,23,161
2023-11-03,무연탄,24,163
2023-11-03,바이오가스,1,35
2023-11-03,바이오가스,2,36
2023-11-03,바이오가스,3,36
2023-11-03,바이오가스,4,36
2023-11-03,바이오가스,5,35
2023-11-03,바이오가스,6,35
2023-11-03,바이오가스,7,35
2023-11-03,바이오가스,8,35
2023-11-03,바이오가스,9,35
2023-11-03,바이오가스,10,32
2023-11-03,바이오가스,11,32
2023-11-03,바이오가스,12,31
2023-11-03,바이오가스,13,32
2023-11-03,바이오가스,14,33
2023-11-03,바이오가스,15,32
2023-11-03,바이오가스,16,33
2023-11-03,바이오가스,17,35
2023-11-03,바이오가스,18,35
2023-11-03,바이오가스,19,35
2023-11-03,바이오가스,20,35
2023-11-03,바이오가스,21,35
2023-11-03,바이오가스,22,35
2023-11-03,바이오가스,23,36
2023-11-03,바이오가스,24,36
2023-11-03,부생가스,1,77
2023-11-03,부생가스,2,77
2023-11-03,부생가스,3,78
2023-11-03,부생가스,4,78
2023-11-03,부생가스,5,78
2023-11-03,부생가스,6,77
2023-11-03,부생가스,7,77
2023-11-03,부생가스,8,85
2023-11-03,부생가스,9,111
2023-11-03,부생가스,10,114
2023-11-03,부생가스,11,137
2023-11-03,부생가스,12,142
2023-11-03,부생가스,13,109
2023-11-03,부생가스,14,144
2023-11-03,부생가스,15,171
2023-11-03,부생가스,16,163
2023-11-03,부생가스,17,89
2023-11-03,부생가스,18,90
2023-11-03,부생가스,19,138
2023-11-03,부생가스,20,126
2023-11-03,부생가스,21,108
2023-11-03,부생가스,22,75
2023-11-03,부생가스,23,76
2023-11-03,부생가스,24,75
2023-11-03,수력,1,179
2023-11-03,수력,2,121
2023-11-03,수력,3,119
2023-11-03,수력,4,115
2023-11-03,수력,5,115
2023-11-03,수력,6,114
2023-11-03,수력,7,114
2023-11-03,수력,8,131
2023-11-03,수력,9,461
2023-11-03,수력,10,455
2023-11-03,수력,11,515
2023-11-03,수력,12,487
2023-11-03,수력,13,263
2023-11-03,수력,14,427
2023-11-03,수력,15,439
2023-11-03,수력,16,489
2023-11-03,수력,17,371
2023-11-03,수력,18,307
2023-11-03,수력,19,293
2023-11-03,수력,20,280
2023-11-03,수력,21,249
2023-11-03,수력,22,179
2023-11-03,수력,23,228
2023-11-03,수력,24,218
2023-11-03,양수,1,0
2023-11-03,양수,2,0
2023-11-03,양수,3,0
2023-11-03,양수,4,0
2023-11-03,양수,5,0
2023-11-03,양수,6,0
2023-11-03,양수,7,0
2023-11-03,양수,8,0
2023-11-03,양수,9,0
2023-11-03,양수,10,0
2023-11-03,양수,11,0
2023-11-03,양수,12,0
2023-11-03,양수,13,0
2023-11-03,양수,14,0
2023-11-03,양수,15,0
2023-11-03,양수,16,0
2023-11-03,양수,17,0
2023-11-03,양수,18,229
2023-11-03,양수,19,1540
2023-11-03,양수,20,2191
2023-11-03,양수,21,2524
2023-11-03,양수,22,2019
2023-11-03,양수,23,1714
2023-11-03,양수,24,873
2023-11-03,매립가스,1,29
2023-11-03,매립가스,2,29
2023-11-03,매립가스,3,29
2023-11-03,매립가스,4,29
2023-11-03,매립가스,5,29
2023-11-03,매립가스,6,29
2023-11-03,매립가스,7,29
2023-11-03,매립가스,8,29
2023-11-03,매립가스,9,29
2023-11-03,매립가스,10,29
2023-11-03,매립가스,11,29
2023-11-03,매립가스,12,29
2023-11-03,매립가스,13,29
2023-11-03,매립가스,14,29
2023-11-03,매립가스,15,29
2023-11-03,매립가스,16,30
2023-11-03,매립가스,17,30
2023-11-03,매립가스,18,29
2023-11-03,매립가스,19,28
2023-11-03,매립가스,20,28
2023-11-03,매립가스,21,29
2023-11-03,매립가스,22,29
2023-11-03,매립가스,23,29
2023-11-03,매립가스,24,29
2023-11-03,중유,1,6
2023-11-03,중유,2,6
2023-11-03,중유,3,6
2023-11-03,중유,4,6
2023-11-03,중유,5,6
2023-11-03,중유,6,6
2023-11-03,중유,7,6
2023-11-03,중유,8,7
2023-11-03,중유,9,7
2023-11-03,중유,10,7
2023-11-03,중유,11,6
2023-11-03,중유,12,6
2023-11-03,중유,13,6
2023-11-03,중유,14,7
2023-11-03,중유,15,6
2023-11-03,중유,16,10
2023-11-03,중유,17,16
2023-11-03,중유,18,17
2023-11-03,중유,19,17
2023-11-03,중유,20,17
2023-11-03,중유,21,17
2023-11-03,중유,22,17
2023-11-03,중유,23,17
2023-11-03,중유,24,17
2023-11-03,태양광,1,4
2023-11-03,태양광,2,1
2023-11-03,태양광,3,0
2023-11-03,태양광,4,0
2023-11-03,태양광,5,0
2023-11-03,태양광,6,0
2023-11-03,태양광,7,1
2023-11-03,태양광,8,252
2023-11-03,태양광,9,1303
2023-11-03,태양광,10,2411
2023-11-03,태양광,11,2866
2023-11-03,태양광,12,3231
2023-11-03,태양광,13,3378
2023-11-03,태양광,14,3242
2023-11-03,태양광,15,2762
2023-11-03,태양광,16,1947
2023-11-03,태양광,17,1303
2023-11-03,태양광,18,814
2023-11-03,태양광,19,826
2023-11-03,태양광,20,707
2023-11-03,태양광,21,423
2023-11-03,태양광,22,155
2023-11-03,태양광,23,64
2023-11-03,태양광,24,16
2023-11-03,폐기물,1,120
2023-11-03,폐기물,2,124
2023-11-03,폐기물,3,127
2023-11-03,폐기물,4,141
2023-11-03,폐기물,5,142
2023-11-03,폐기물,6,144
2023-11-03,폐기물,7,142
2023-11-03,폐기물,8,139
2023-11-03,폐기물,9,139
2023-11-03,폐기물,10,142
2023-11-03,폐기물,11,140
2023-11-03,폐기물,12,140
2023-11-03,폐기물,13,138
2023-11-03,폐기물,14,137
2023-11-03,폐기물,15,138
2023-11-03,폐기물,16,139
2023-11-03,폐기물,17,141
2023-11-03,폐기물,18,146
2023-11-03,폐기물,19,144
2023-11-03,폐기물,20,147
2023-11-03,폐기물,21,146
2023-11-03,폐기물,22,144
2023-11-03,폐기물,23,142
2023-11-03,폐기물,24,143
2023-11-03,풍력,1,787
2023-11-03,풍력,2,807
2023-11-03,풍력,3,821
2023-11-03,풍력,4,833
2023-11-03,풍력,5,808
2023-11-03,풍력,6,808
2023-11-03,풍력,7,703
2023-11-03,풍력,8,723
2023-11-03,풍력,9,674
2023-11-03,풍력,10,672
2023-11-03,풍력,11,697
2023-11-03,풍력,12,653
2023-11-03,풍력,13,579
2023-11-03,풍력,14,529
2023-11-03,풍력,15,490
2023-11-03,풍력,16,379
2023-11-03,풍력,17,315
2023-11-03,풍력,18,300
2023-11-03,풍력,19,385
2023-11-03,풍력,20,395
2023-11-03,풍력,21,408
2023-11-03,풍력,22,317
2023-11-03,풍력,23,260
2023-11-03,풍력,24,272
2023-11-03,LNG,1,11223
2023-11-03,LNG,2,10004
2023-11-03,LNG,3,9793
2023-11-03,LNG,4,9799
2023-11-03,LNG,5,10085
2023-11-03,LNG,6,10943
2023-11-03,LNG,7,13150
2023-11-03,LNG,8,16107
2023-11-03,LNG,9,16918
2023-11-03,LNG,10,16316
2023-11-03,LNG,11,15490
2023-11-03,LNG,12,14327
2023-11-03,LNG,13,13652
2023-11-03,LNG,14,15409
2023-11-03,LNG,15,17069
2023-11-03,LNG,16,18855
2023-11-03,LNG,17,21071
2023-11-03,LNG,18,21551
2023-11-03,LNG,19,19938
2023-11-03,LNG,20,18542
2023-11-03,LNG,21,16630
2023-11-03,LNG,22,14956
2023-11-03,LNG,23,14658
2023-11-03,LNG,24,13636
2023-11-03,연료전지,1,831
2023-11-03,연료전지,2,831
2023-11-03,연료전지,3,831
2023-11-03,연료전지,4,831
2023-11-03,연료전지,5,831
2023-11-03,연료전지,6,832
2023-11-03,연료전지,7,832
2023-11-03,연료전지,8,832
2023-11-03,연료전지,9,832
2023-11-03,연료전지,10,831
2023-11-03,연료전지,11,831
2023-11-03,연료전지,12,831
2023-11-03,연료전지,13,831
2023-11-03,연료전지,14,831
2023-11-03,연료전지,15,831
2023-11-03,연료전지,16,832
2023-11-03,연료전지,17,833
2023-11-03,연료전지,18,833
2023-11-03,연료전지,19,834
2023-11-03,연료전지,20,834
2023-11-03,연료전지,21,835
2023-11-03,연료전지,22,835
2023-11-03,연료전지,23,836
2023-11-03,연료전지,24,837
2023-11-03,경유,1,0
2023-11-03,경유,2,0
2023-11-03,경유,3,0
2023-11-03,경유,4,0
2023-11-03,경유,5,0
2023-11-03,경유,6,0
2023-11-03,경유,7,0
2023-11-03,경유,8,0
2023-11-03,경유,9,0
2023-11-03,경유,10,0
2023-11-03,경유,11,0
2023-11-03,경유,12,0
2023-11-03,경유,13,0
2023-11-03,경유,14,0
2023-11-03,경유,15,0
2023-11-03,경유,16,0
2023-11-03,경유,17,0
2023-11-03,경유,18,0
2023-11-03,경유,19,0
2023-11-03,경유,20,0
2023-11-03,경유,21,0
2023-11-03,경유,22,0
2023-11-03,경유,23,0
2023-11-03,경유,24,0
2023-11-03,해양에너지,1,0
2023-11-03,해양에너지,2,0
2023-11-03,해양에너지,3,0
2023-11-03,해양에너지,4,0
2023-11-03,해양에너지,5,0
2023-11-03,해양에너지,6,13
2023-11-03,해양에너지,7,129
2023-11-03,해양에너지,8,127
2023-11-03,해양에너지,9,61
2023-11-03,해양에너지,10,0
2023-11-03,해양에너지,11,0
2023-11-03,해양에너지,12,0
2023-11-03,해양에너지,13,0
2023-11-03,해양에너지,14,0
2023-11-03,해양에너지,15,0
2023-11-03,해양에너지,16,0
2023-11-03,해양에너지,17,0
2023-11-03,해양에너지,18,53
2023-11-03,해양에너지,19,175
2023-11-03,해양에너지,20,194
2023-11-03,해양에너지,21,178
2023-11-03,해양에너지,22,130
2023-11-03,해양에너지,23,44
2023-11-03,해양에너지,24,0
2023-11-03,바이오매스,1,820
2023-11-03,바이오매스,2,820
2023-11-03,바이오매스,3,813
2023-11-03,바이오매스,4,811
2023-11-03,바이오매스,5,817
2023-11-03,바이오매스,6,818
2023-11-03,바이오매스,7,820
2023-11-03,바이오매스,8,815
2023-11-03,바이오매스,9,818
2023-11-03,바이오매스,10,818
2023-11-03,바이오매스,11,815
2023-11-03,바이오매스,12,815
2023-11-03,바이오매스,13,816
2023-11-03,바이오매스,14,817
2023-11-03,바이오매스,15,813
2023-11-03,바이오매스,16,813
2023-11-03,바이오매스,17,810
2023-11-03,바이오매스,18,808
2023-11-03,바이오매스,19,809
2023-11-03,바이오매스,20,807
2023-11-03,바이오매스,21,808
2023-11-03,바이오매스,22,794
2023-11-03,바이오매스,23,793
2023-11-03,바이오매스,24,783
2023-11-03,IGCC,1,262
2023-11-03,IGCC,2,261
2023-11-03,IGCC,3,260
2023-11-03,IGCC,4,263
2023-11-03,IGCC,5,265
2023-11-03,IGCC,6,266
2023-11-03,IGCC,7,266
2023-11-03,IGCC,8,267
2023-11-03,IGCC,9,267
2023-11-03,IGCC,10,265
2023-11-03,IGCC,11,264
2023-11-03,IGCC,12,264
2023-11-03,IGCC,13,263
2023-11-03,IGCC,14,263
2023-11-03,IGCC,15,261
2023-11-03,IGCC,16,262
2023-11-03,IGCC,17,263
2023-11-03,IGCC,18,264
2023-11-03,IGCC,19,262
2023-11-03,IGCC,20,263
2023-11-03,IGCC,21,264
2023-11-03,IGCC,22,264
2023-11-03,IGCC,23,264
2023-11-03,IGCC,24,268
2023-11-03,바이오중유,1,206
2023-11-03,바이오중유,2,206
2023-11-03,바이오중유,3,205
2023-11-03,바이오중유,4,205
2023-11-03,바이오중유,5,205
2023-11-03,바이오중유,6,205
2023-11-03,바이오중유,7,206
2023-11-03,바이오중유,8,210
2023-11-03,바이오중유,9,205
2023-11-03,바이오중유,10,192
2023-11-03,바이오중유,11,160
2023-11-03,바이오중유,12,132
2023-11-03,바이오중유,13,133
2023-11-03,바이오중유,14,188
2023-11-03,바이오중유,15,204
2023-11-03,바이오중유,16,204
2023-11-03,바이오중유,17,206
2023-11-03,바이오중유,18,216
2023-11-03,바이오중유,19,207
2023-11-03,바이오중유,20,204
2023-11-03,바이오중유,21,204
2023-11-03,바이오중유,22,204
2023-11-03,바이오중유,23,204
2023-11-03,바이오중유,24,205
2023-11-03,바이오기타,1,3
2023-11-03,바이오기타,2,3
2023-11-03,바이오기타,3,3
2023-11-03,바이오기타,4,3
2023-11-03,바이오기타,5,3
2023-11-03,바이오기타,6,3
2023-11-03,바이오기타,7,3
2023-11-03,바이오기타,8,3
2023-11-03,바이오기타,9,3
2023-11-03,바이오기타,10,3
2023-11-03,바이오기타,11,3
2023-11-03,바이오기타,12,3
2023-11-03,바이오기타,13,3
2023-11-03,바이오기타,14,3
2023-11-03,바이오기타,15,3
2023-11-03,바이오기타,16,3
2023-11-03,바이오기타,17,4
2023-11-03,바이오기타,18,3
2023-11-03,바이오기타,19,3
2023-11-03,바이오기타,20,3
2023-11-03,바이오기타,21,3
2023-11-03,바이오기타,22,3
2023-11-03,바이오기타,23,3
2023-11-03,바이오기타,24,3
2023-11-03,기타,1,17
2023-11-03,기타,2,17
2023-11-03,기타,3,17
2023-11-03,기타,4,17
2023-11-03,기타,5,17
2023-11-03,기타,6,17
2023-11-03,기타,7,17
2023-11-03,기타,8,16
2023-11-03,기타,9,17
2023-11-03,기타,10,17
2023-11-03,기타,11,17
2023-11-03,기타,12,17
2023-11-03,기타,13,17
2023-11-03,기타,14,16
2023-11-03,기타,15,17
2023-11-03,기타,16,17
2023-11-03,기타,17,17
2023-11-03,기타,18,17
2023-11-03,기타,19,17
2023-11-03,기타,20,17
2023-11-03,기타,21,17
2023-11-03,기타,22,17
2023-11-03,기타,23,17
2023-11-03,기타,24,17
2023-11-04,원자력,1,20891
2023-11-04,원자력,2,20893
2023-11-04,원자력,3,20889
2023-11-04,원자력,4,20886
2023-11-04,원자력,5,20886
2023-11-04,원자력,6,20887
2023-11-04,원자력,7,20888
2023-11-04,원자력,8,20887
2023-11-04,원자력,9,20884
2023-11-04,원자력,10,20880
2023-11-04,원자력,11,20878
2023-11-04,원자력,12,20878
2023-11-04,원자력,13,20878
2023-11-04,원자력,14,20873
2023-11-04,원자력,15,20872
2023-11-04,원자력,16,20869
2023-11-04,원자력,17,20868
2023-11-04,원자력,18,20868
2023-11-04,원자력,19,20869
2023-11-04,원자력,20,20868
2023-11-04,원자력,21,20869
2023-11-04,원자력,22,20868
2023-11-04,원자력,23,20873
2023-11-04,원자력,24,20874
2023-11-04,유연탄,1,19607
2023-11-04,유연탄,2,19582
2023-11-04,유연탄,3,19471
2023-11-04,유연탄,4,18918
2023-11-04,유연탄,5,18765
2023-11-04,유연탄,6,19007
2023-11-04,유연탄,7,19661
2023-11-04,유연탄,8,19213
2023-11-04,유연탄,9,18187
2023-11-04,유연탄,10,17064
2023-11-04,유연탄,11,16115
2023-11-04,유연탄,12,15914
2023-11-04,유연탄,13,16694
2023-11-04,유연탄,14,17838
2023-11-04,유연탄,15,18446
2023-11-04,유연탄,16,18445
2023-11-04,유연탄,17,18228
2023-11-04,유연탄,18,18303
2023-11-04,유연탄,19,18018
2023-11-04,유연탄,20,17868
2023-11-04,유연탄,21,18057
2023-11-04,유연탄,22,18092
